CIP13,NOM COURT
3400935555724,MOLSIDOMINE ACTAVIS 4MG CPR 30
3400935555892,MOLSIDOMINE EG 2MG CPR 30
3400935555953,MOLSIDOMINE EG 2MG CPR 90
3400935556035,MOLSIDOMINE EG 4MG CPR 30
3400935556493,BETASEPTIC SCRUB 4% SOL 125ML 1/125 ML
3400935556844,"HYTACAND 16MG/12,5MG CPR 30"
3400935557216,"COKENZEN 16MG/12,5MG CPR 28"
3400935557506,TAHOR 80MG CPR 28
3400935559517,"GENESERINE 4,5MG CPR 30"
3400935561466,"ALMOGRAN 12,5MG CPR 6"
3400935561695,"ISIMIG 2,5MG CPR 2"
3400935561756,"ISIMIG 2,5MG CPR 6"
3400935561817,SERTRALINE PFIZER 25MG GELULE 7
3400935562067,ZOLOFT 25MG GELULE 7
3400935562296,APOKINON 1% (30 MG/3ML) SOL INJ AMP 10/5 ML
3400935562647,NUREFLEX 20MG/ML ENF NR SANS SUCRE 1/150 ML
3400935562708,ANTARENE 5% GEL 1/50 G
3400935563019,METOCALCIUM 600 MG/400 UI CPR 30
3400935563187,METOCALCIUM 600MG/400UI CPR 60
3400935563248,ACTOS 15MG CPR 28
3400935563538,ACTOS 30MG CPR 28
3400935564719,BETASERC 24 MG CPR 60
3400935564948,BETAHISTINE BIPHAR 24MG CPR 60
3400935565259,TRACUTIL SOL INJ 5/10 ML
3400935565488,OLICLINOMEL N7-1000 E INJ 1L 6/1 L
3400935565549,"OLICLINOMEL N7-1000 E INJ 1,5L 4/1,5 L"
3400935565600,OLICLINOMEL N7-1000 E INJ 2L 4/2 L
3400935566140,ACICLOVIR EG 800MG CPR 35
3400935566201,ACICLOVIR TEVA 800 MG CPR 35
3400935566379,ACICLOVIR QUALIMED 800MG CPR 35
3400935566669,ACICLOVIR RATIOPHARM 800MG CPR 35
3400935566720,LOPERAMIDE ZYDUS 2MG GELULE 20
3400935567260,CEFTRIAXONE MYLAN 1G/10ML PDR INJ 1/1 G
3400935567550,"CEFTRIAXONE MYLAN 0,5G/5ML PDR INJ 1/0,5 G"
3400935568090,AMIODARONE GENECEF 200 MG CPR SEC 30
3400935568212,AMIODARONE RATIOPHARM 200MG CPR 30
3400935568960,"CEFTRIAXONE MYLAN 1G/3,5ML PDR INJ 1/1 G"
3400935569271,"CEFTRIAXONE MYLAN 0,5G/2ML PDR INJ 1/0,5 G"
3400935570802,"CALCIUM SANDOZ 500MG PDR ORALE 30/4,2 G"
3400935570970,KLIPAL 600MG/50MG CPR 12
3400935573292,VIBRAMYCINE N 100 MG CPR SEC 15
3400935575074,ATENOLOL MYLAN 50MG CPR 28
3400935575135,ATENOLOL MYLAN 50 MG CPR 30
3400935575593,ATENOLOL MYLAN 100MG CPR 28
3400935575654,ATENOLOL MYLAN 100 MG CPR SEC 30
3400935581976,DOXYCYCLINE MYLAN 100MG CPR 5
3400935582119,DOXYCYCLINE MYLAN 100MG CPR 15
3400935582348,DOXYCYCLINE MYLAN 100MG CPR 30
3400935582867,AMOXICILLINE TEVA SANTE 1G CPR DISPERSIBL 6
3400935582928,AMOXICILLINE TEVA SANTE 1G CPR DISPERSIBL 14
3400935583987,EUPANTOL 40MG CPR 14
3400935584069,EUPANTOL 40MG CPR 28
3400935584410,INIPOMP 20MG CPR 28
3400935584700,INIPOMP 40MG CPR 14
3400935584878,INIPOMP 40MG CPR 28
3400935585301,EUPANTOL 20MG CPR 28
3400935585530,LAMISIL 1% SOL PR PULV 1/15 ML
3400935587770,AMIODARONE QUALIMED 200MG CPR 30
3400935588081,AMIODARONE ALMUS 200 MG CPR SEC 30
3400935588203,AMIODARONE ZYDUS 200 MG CPR SEC 30
3400935588432,AMIODARONE BAYER 200MG CPR 30
3400935589262,"ZOPICLONE ZYDUS 7,5MG CPR SEC 14"
3400935589781,PARACETAMOL ZYDUS 500MG CPR 16
3400935590213,"CEFTRIAXONE SUBSTIPHARM 1 G/3,5 ML PDR INJ IM 1/1 G"
3400935590503,"CEFTRIAXONE EG 1G/3,5ML PDR INJ IM 1/3,5 ML"
3400935591852,SUCRALFATE TEVA 1G SUSP BUV SACHET 30/5 ML
3400935591913,SUCRALFATE TEVA 1G CPR 30
3400935592392,DIOSMINE EG 600MG CPR 30
3400935592514,EVAPAUSE 100MG CAPSULE GE 30
3400935593115,BISOPROLOL RATIOPHARM 10MG CPR 28
3400935593283,BISOPROLOL RATIOPHARM 10 MG CPR SEC 30
3400935594693,BETASEPTIC DERMIQUE 10% SOL 125ML 1/125 ML
3400935599148,ALGODOL 500MG CPR 16
3400935599209,SPANOR 100MG CPR 15
3400935599377,SPANOR 100MG CPR 30
3400935599438,VIBRAMYCINE N 100 MG CPR SEC 30
3400935599728,POLYSILANE UPSA GEL ORAL EN SACHET 30
3400935600011,"IMIGRANE 20MG/0,1ML SOL NASALE 12/0,1 ML"
3400935601360,KEPPRA 250MG CPR 60
3400935601421,MOSIL 800MG PDR ORALE 20/4 G
3400935601650,KEPPRA 500MG CPR 60
3400935601711,GLUCOPHAGE 1 000 MG CPR SEC 30
3400935602251,KEPPRA 1000MG CPR 60
3400935602312,GLUCOPHAGE 1 000 MG CPR SEC 90
3400935602602,OLICLINOMEL N6-900 E INJ 2L 4/2 L
3400935603371,OLICLINOMEL N 4-550 E SOL INJ POCHE 6/1 000 M L
3400935603432,"OLICLINOMEL N4-550 E INJ 1,5L 4/1,5 L"
3400935603661,OLICLINOMEL N4-550 E INJ 2L 4/2 L
3400935606105,THIOCOLCHICOSIDE MYLAN 4MG CPR 12
3400935607744,"ZALERG 0,25 MG/ML COLLYRE UNIDOSE 30/0,4 ML"
3400935607973,BISOPROLOL TEVA 5MG CPR 28
3400935608055,BISOPROLOL TEVA 5 MG CPR 30
3400935609755,BISOPROLOL TEVA 10MG CPR 28
3400935609816,BISOPROLOL TEVA 10 MG CPR 30
3400935611475,FLUTAMIDE CRISTERS 250MG CPR 30
3400935613028,GLUCOSE MACO PHARMA 5 P 100 SOL INJ 1/50 ML
3400935613196,GLUCOSE MACO PHARMA 5 P 100 SOL INJ 1/100 ML
3400935613318,GLUCOSE MACO PHARMA 5 P 100 SOL INJ 1/250 ML
3400935613486,GLUCOSE MACO PHARMA 5 P 100 SOL INJ 1/500 ML
3400935613547,GLUCOSE MACO PHARMA 5 P 100 SOL INJ 1/1 000 M L
3400935615558,KLIPAL 300MG/25MG CPR 16
3400935615787,"CROMEDIL 2% COLLYRE UNIDOSE 30/0,3 ML"
3400935616449,DOXY 100MG CPR GE 30
3400935617279,DIOSMINE EG 300MG CPR 30
3400935617798,DIOSMINE ZYDUS 600MG CPR 30
3400935617859,DIOSMINE BIOGARAN 300MG CPR 30
3400935618160,DIOSMINE BIOGARAN 600MG CPR 30
3400935618450,DIOSMINE GNR 600MG CPR 30
3400935619051,ZOCOR 40MG CPR 28
3400935619341,LESCOL LP 80MG CPR 28
3400935619570,FRACTAL LP 80MG CPR 28
3400935619921,MORPHINE SULFATE LAVOISIER 500MG/10ML SOL INJ 1/10 ML
3400935620170,MORPHINE SULFATE LAVOISIER 500MG/10ML SOL INJ 10/10 ML
3400935620699,MORPHINE SULFATE LAVOISIER 1MG/1ML SOL INJ 10/1 ML
3400935624482,MEBEVERINE ZYDUS 200MG CPR 30
3400935625373,DIO 600MG CPR Gé 30
3400935626325,SULPIRIDE MYLAN 200MG CPR SEC 12
3400935627216,ENDIUM 600MG CPR Gé 30
3400935628855,"PRETERAX 2 MG/0,625 MG CPR SEC 90"
3400935628916,"BIPRETERAX 4 MG/1,25 MG CPR 90"
3400935629395,DOXYPALU 100MG CPR 28
3400935630407,FLUOXETINE MYLAN 20 MG GELULE 14
3400935631466,"SODIUM CHLORURE MACO PHARMA 0,9 P. 100 POCHE 1/50 ML"
3400935631527,"SODIUM CHLORURE MACO PHARMA 0,9 P. 100 POCHE 1/100 ML"
3400935631756,"SODIUM CHLORURE MACO PHARMA 0,9 P. 100 POCHE 1/250 ML"
3400935631817,"SODIUM CHLORURE MACO PHARMA 0,9 P. 100 POCHE 1/500 ML"
3400935631985,"SODIUM CHLORURE MACO PHARMA 0,9 P. 100 POCHE 1/1000 ML"
3400935634139,EPITOMAX 50MG CPR 28
3400935634429,EPITOMAX 100MG CPR 28
3400935634658,EPITOMAX 200MG CPR 28
3400935634887,"DAIVONEX 0,050MG/G POMMADE TUBE 120G 1/120 G"
3400935634948,"DAIVONEX 0,050MG/G CREME TUBE 120G 1/120 G"
3400935635488,TEVETEN 300 MG CPR 56
3400935635600,"CLINIMIX N9G15E SOL INJ 0,5L+0,5L 8/1 L"
3400935635778,"CLINIMIX N9G15E SOL INJ 0,75L+0,75L 6/1,5 L"
3400935635839,"CLINIMIX N12G20E SOL INJ 0,5L+0,5L 8/1 L"
3400935636089,"CLINIMIX N12G20E SOL INJ 0,75L+0,75L 6/1,5 L"
3400935637321,GLICLAZIDE ARROW 80MG CPR 20
3400935637789,DIOSMINE RPG 600MG CPR 30
3400935639912,FLUOXETINE RPG 20MG GELULE 14
3400935640451,ENALAPRIL BIOSTABILEX 5 MG CPR SEC 30
3400935640741,ENALAPRIL BIOSTABILEX 20 MG CPR SEC 30
3400935641861,MINOCYCLINE BAYER 50MG GELULE 28
3400935644183,ATENOLOL BIOGARAN 50MG CPR 28
3400935644244,ATENOLOL BIOGARAN 50 MG CPR SEC 30
3400935645883,CALCIUM VIT D3 EG 500MG/400UI CPR 60
3400935645944,OSTEOCAL D3 500MG/400UI CPR 60
3400935646026,CALCIUM VITAMINE D3 BIOGARAN 500 MG/400 UI CPR 60
3400935646194,CEFADROXIL MYLAN 1G CPR 6
3400935646835,FLUVOXAMINE MYLAN 50MG CPR SEC 30
3400935647085,FLUVOXAMINE MYLAN 100MG CPR SEC 15
3400935650627,"GEL LARMES 0,3% GEL OPH UNIDOSE 30/0,5 G"
3400935650917,CLOMIPRAMINE RPG 25MG GELULE 50
3400935651518,"NAAXIA 19,6MG/0,4ML COLLYRE UNIDOSE 36/0,4 ML"
3400935651976,LANTUS 100UI/ML OPTISET SOL INJ 5/3 ML
3400935652409,LACTULOSE BIOGALENIQUE 10 G/15 ML SOL BUV SACHET 20
3400935652638,FENOFIBRATE BIOGARAN 100MG GELULE 30
3400935652867,VERAPAMIL EG LP 240MG CPR 30
3400935653178,VITAMINE A NEP 100000UI/2ML SOL INJ 6/2 ML
3400935653468,VITAMINE E NEPALM 100MG/2ML SOL INJ 6/2 ML
3400935655769,AERIUS 5MG CPR 15
3400935656070,AERIUS 5MG CPR 30
3400935656421,"ZITHROMAX 40MG/ML PDR ORALE 29,3G 1/29,3 G"
3400935656599,"ZITHROMAX 40MG/ML PDR ORALE 35,6G 1/36,6 G"
3400935656889,"AZITHROMYCINE PFIZER 40 MG/ML ENFANT POUDRE POUR SIROP 1/29,3G"
3400935656940,"AZITHROMYCINE PFIZER 40 MG/ML ENFANT POUDRE POUR SIROP 1/35,6G"
3400935657022,CERNEVIT PDRE SOL INJ 1
3400935657190,CERNEVIT PDR INJ 10
3400935658203,SYMBICORT TURBUHALER 100 MCG/6 MCG/DOSE SOL INHAL 120 DOSES
3400935658432,SYMBICORT TURBUHALER 200 MCG/6 MCG/DOSE SOL INHAL 120 DOSES
3400935658661,SERETIDE 50 MCG/25 MCG/DOSE SUSP INHAL 120 DOSES
3400935658722,SERETIDE 125 MCG/25 MCG/DOSE SUSP INHAL 120 DOSES
3400935658890,SERETIDE 250 MCG/25 MCG/DOSE SUSP INHAL 120 DOSES
3400935659323,CRIXIVAN 100MG GELULE 180
3400935659491,MIFLASONE 400 MCG PDRE INHAL EN GELULE 30
3400935659552,MIFLASONE 400 MCG PDRE INHAL EN GELULE 60
3400935659613,MIFLASONE 400 MCG PDRE INHAL EN GELULE 120
3400935660381,CLIMASTON 1 MG/5 MG CPR 28
3400935660671,OSTEOCAL 500MG CPR 60
3400935661272,METFORMINE SET 1000 MG CPR SEC 30
3400935661562,METFORMINE SET 1000 MG CPR SEC 90
3400935661623,METFORMINE MYLAN 1000MG CPR 30
3400935661852,METFORMINE MYLAN 1000MG CPR 90
3400935662682,METFORMINE QUALIMED 1000MG CPR 30
3400935662804,METFORMINE QUALIMED 1000MG CPR 90
3400935663115,"STIMU ACTH 0,1MG/1ML PDR ET SOL INJ 1"
3400935665065,ESTRAPATCH 60 MCG/24 H DISP TRANSDERM 4
3400935665126,ESTRAPATCH 40 MCG/24 H DISP TRANSDERM 4
3400935666536,ENALAPRIL SANDOZ 5MG CPR 28
3400935666765,ENALAPRIL SANDOZ 20MG CPR 28
3400935668196,KALETRA SOL BUV 5/60 ML
3400935668257,CALCIFORTE VIT D3 500MG/400UI CPR 60
3400935668486,VITAMINE C UPSA 500 MG FRUIT CPR 30
3400935671387,ESTIMA 200MG CAPSULE GE 15
3400935673169,LUDEAL CPR GE 21
3400935673220,LUDEAL CPR GE 63
3400935673459,AMIODARONE ARROW 200MG CPR 30
3400935673510,AMIODARONE ALTER 200 MG CPR SEC 30
3400935674289,PARIET 10MG CPR 14
3400935674401,PARIET 10MG CPR 28
3400935676122,"SAIZEN CLICKEASY 8 MG/1,37 ML SOL INJ CARTOUCHE 1"
3400935676641,NOVOMIX 30 FLEXPEN 100U/ML STYLO 5/3 ML
3400935677242,"AVAXIM 80 U PEDIATRIQUE SUSP INJ 1/0,5 ML"
3400935678133,"ARANESP 0,010MG/0,4ML SOL INJ SER 1/0,4 ML"
3400935678362,"ARANESP 0,010MG/0,4ML SOL INJ SER 4/0,4 ML"
3400935678423,"ARANESP 0,015MG/0,375ML SOL INJ SER 1/0,38 ML"
3400935678652,"ARANESP 0,020MG/0,5ML SOL INJ SER 1/0,5 ML"
3400935678713,"ARANESP 0,020MG/0,5ML SOL INJ SER 4/0,5 ML"
3400935678881,"ARANESP 0,030MG/0,3ML SOL INJ SER 1/0,3 ML"
3400935678942,"ARANESP 0,030MG/0,3ML SOL INJ SER 4/0,3 ML"
3400935679024,"ARANESP 0,040MG/0,4ML SOL INJ SER 1/0,4 ML"
3400935679192,"ARANESP 0,040MG/0,4ML SOL INJ SER 4/0,4 ML"
3400935679253,"ARANESP 0,050MG/0,5ML SOL INJ SER 1/0,5 ML"
3400935679314,"ARANESP 0,050MG/0,5ML SOL INJ SER 4/0,5 ML"
3400935679482,"ARANESP 0,060MG/0,3ML SOL INJ SER 1/0,3 ML"
3400935679543,"ARANESP 0,060MG/0,3ML SOL INJ SER 4/0,3 ML"
3400935679604,"ARANESP 0,080MG/0,4ML SOL INJ SER 1/0,4 ML"
3400935679772,"ARANESP 0,080MG/0,4ML SOL INJ SER 4/0,4 ML"
3400935679833,"ARANESP 0,100MG/0,5ML SOL INJ SER 1/0,5 ML"
3400935680082,"ARANESP 0,100MG/0,5ML SOL INJ SER 4/0,5 ML"
3400935680143,"ARANESP 0,150MG/0,3ML SOL INJ SER 1/0,3 ML"
3400935680204,"ARANESP 0,150MG/0,3ML SOL INJ SER 4/0,3 ML"
3400935680372,"ARANESP 0,300MG/0,6ML SOL INJ SER 1/0,6 ML"
3400935681614,MENOPUR 75 UI PDR ET SOL INJ 5
3400935681843,"PREVENAR SUSP INJ + NEC 1/0,5 ML"
3400935682963,LOSARTAN PFIZER 50 MG CPR SEC 30
3400935683625,LOSARTAN PFIZER 50 MG CPR SEC 90
3400935684455,AMOXICILLINE MYLAN 1 G CPR DISP 3
3400935684516,AMOXICILLINE MYLAN 1G CPR DISPERSIBL 6
3400935684684,AMOXICILLINE MYLAN 1G CPR DISPERSIBL 14
3400935684974,"CEFTRIAXONE AGUETTANT 1G/3,5ML PDR INJ IM 1/1 G"
3400935686527,ATENOLOL ZYDUS 50MG CPR 28
3400935686695,ATENOLOL ZYDUS 100MG CPR 28
3400935688477,RAPAMUNE 1MG/1ML SOL BUV FL 60ML 1/60 ML
3400935690258,TAREG 80MG CPR 28
3400935690609,TAREG 160MG CPR 28
3400935691088,CALCOS VIT D3 500MG/400UI CPR 60
3400935692610,MIKICORT 3MG GELULE 50
3400935692788,MIKICORT 3 MG GELULE GASTRORESISTANTE 90
3400935693099,COUMADINE 5MG CPR 30
3400935693211,NISIS 40MG CPR 28
3400935693969,NISIS 80MG CPR 28
3400935694621,NISIS 160MG CPR 28
3400935695161,MORPHINE AGUETTANT 5 MG/ML 1 FLACON DE 90 ML SIROP
3400935697691,TRINITRINE MYLAN 5MG/24H DISP TRANS 30
3400935697752,TRINITRINE MYLAN 10MG/24H DISP TRANS 30
3400935701756,REMINYL 4MG CPR 56
3400935702296,CARBOCISTEINE BIOGARAN 5% SOL BUV 300ML 1/300 ML
3400935702586,OMACOR CAPSULE MOLLE 28
3400935702647,ELUDRIL COLLUTOIRE 1/55 ML
3400935703828,CLOZAPINE MERCK 25MG CPR 7
3400935703996,CLOZAPINE MERCK 25MG CPR 14
3400935704078,CLOZAPINE MERCK 25MG CPR 28
3400935704658,CLOZAPINE MERCK 100MG CPR 14
3400935704719,CLOZAPINE MERCK 100MG CPR 28
3400935705198,MOLSIDOMINE RPG 4MG CPR 90
3400935705778,MOLSIDOMINE MYLAN 4 MG CPR SEC 90
3400935706140,TIMOFEROL GELULE 30
3400935706669,"UNIFLUID 6MG/0,4ML COLLYRE UNIDOSE 36/0,4 ML"
3400935707550,MOLSIDOMINE RPG 2MG CPR 90
3400935707611,TIAPROFENIQUE ACIDE IREX 100MG CPR 30
3400935708670,MEBEVERINE ZENTIVA 100MG GELULE Gé 30
3400935709332,ENALAPRIL EG 20MG CPR 28
3400935709561,ENALAPRIL EG 5MG CPR 28
3400935709912,ENALAPRIL ZYDUS 20MG CPR 28
3400935711113,ENALAPRIL QUALIMED 20MG CPR 28
3400935712004,TICLOPIDINE ARROW 250MG CPR 30
3400935713063,TRAMADOL ZYDUS 50MG GELULE 30
3400935713872,PARACETAMOL RATIOPHARM 500MG CPR 16
3400935713933,PARACETAMOL ISOMED 500 MG CPR SEC 16
3400935714244,TRAMADOL QUALIMED 50MG CPR 30
3400935714763,TROXERUTINE EG 3500MG PDR ORALE 10/7 G
3400935715135,IBUPROFENE ARROW 200MG CPR ENR 30
3400935715654,BISOPROLOL ALMUS 10 MG CPR SEC 28
3400935715715,BISOPROLOL ALMUS 10 MG CPR SEC 30
3400935716545,"CEFTRIAXONE AGUETTANT 0,5G/2ML PDR INJ IM 1/500 MG"
3400935716774,CEFTRIAXONE AGUETTANT 1G/10ML PDR INJ IV 1/1 G
3400935718495,"FLUOSTEROL SOL BUV 1/22,5 ML"
3400935719676,NIQUITIN 7MG/24H DISP TRANSDER 28
3400935721518,BIOCALYPTOL 131MG/100ML SIROP 200ML 1/200 ML
3400935724588,VASTAREL LP 35MG CPR 60
3400935726421,RENAGEL 400 MG CPR 360
3400935726599,RENAGEL 800MG CPR 180
3400935728722,SOMATULINE LP 60 MG SOL INJ 1
3400935728890,SOMATULINE LP 90 MG SOL INJ 1
3400935728951,SOMATULINE LP 120 MG SOL INJ 1
3400935730671,TETRAZEPAM ARROW 50MG CPR 20
3400935730961,MOLSIDOMINE ARROW 2MG CPR 30
3400935731043,MOLSIDOMINE ARROW 2MG CPR 90
3400935731104,MOLSIDOMINE ARROW 4MG CPR 30
3400935731852,MOLSIDOMINE TEVA 4MG CPR 90
3400935733115,MOLSIDOMINE G GAM 4MG CPR 30
3400935733344,MOLSIDOMINE G GAM 4MG CPR 90
3400935733405,MOLSIDOMINE G GAM 2MG CPR 30
3400935733634,MOLSIDOMINE G GAM 2MG CPR 90
3400935736017,MIANSERINE RATIOPHARM 10MG CPR 30
3400935736246,MIANSERINE RATIOPHARM 30MG CPR SEC 30
3400935736307,MIANSERINE RATIOPHARM 60MG CPR SEC 14
3400935736994,MIANSERINE G GAM 10MG CPR 30
3400935737137,MIANSERINE G GAM 30MG CPR 30
3400935737366,MIANSERINE G GAM 60MG CPR SEC 14
3400935737885,MIANSERINE EG 10MG CPR 30
3400935738028,MIANSERINE EG 30MG CPR 30
3400935738196,MIANSERINE EG 60MG CPR SEC 14
3400935740328,PREDNISOLONE EG 20MG CPR EFF 20
3400935740557,PREDNISOLONE BIOGARAN 20MG CPR EFF 20
3400935741158,DICLOFENAC ARROW 50MG CPR 30
3400935741677,ATENOLOL ARROW 50MG CPR 28
3400935741738,ATENOLOL ARROW 50 MG CPR SEC 30
3400935742049,ATENOLOL ARROW 100MG CPR 28
3400935742100,ATENOLOL ARROW 100 MG CPR SEC 30
3400935742568,PARACETAMOL ALMUS 500MG CPR 16
3400935742629,PARACETAMOL ARROW 500MG CPR EFF SEC 16
3400935743800,"CEFTRIAXONE ARROW 0,5G/2ML PDR INJ 1/500 MG"
3400935744050,"CEFTRIAXONE ARROW 1G/3,5ML PDR INJ 1/1 G"
3400935744289,"CEFTRIAXONE ARROW 0,5G/5ML PDR INJ 1"
3400935744579,AMOXICILLINE BIOGARAN 1G CPR DISPERSIBLE 6
3400935744630,AMOXICILLINE BIOGARAN 1G CPR DISPERSIBLE 14
3400935744869,CEFTRIAXONE ARROW 1G/10ML PDR INJ 1/1 G
3400935744920,AMOXICILLINE ZENTIVA 1 G CPR DISP 3
3400935745231,CEFTRIAXONE QUALIMED 1G/10ML PDR INJ 1/1 G
3400935745460,MOLSIDOMINE ARROW 4MG CPR 90
3400935745521,TERAZOSINE MYLAN 5MG CPR 28
3400935745699,TERAZOSINE MYLAN 1 MG CPR 15
3400935745750,TRIMETAZIDINE ARROW 20MG CPR 60
3400935745989,ALLOPURINOL ARROW 100MG CPR 28
3400935746061,ALLOPURINOL ARROW 100 MG CPR 30
3400935746412,ALLOPURINOL ARROW 300MG CPR 28
3400935746641,ALLOPURINOL ARROW 200MG CPR 28
3400935746931,TEMESTA 1MG CPR SEC 30
3400935747181,MOLSIDOMINE MEDIOLANUM 4 MG CPR SEC 90
3400935747471,"BACTYL 0,025% COLLYRE 1/10 ML"
3400935748133,LOSARTAN PFIZER 100 MG CPR 30
3400935748652,KLIPAL CODEINE 300MG/25MG CPR 16
3400935748713,KLIPAL CODEINE 600MG/50MG CPR 12
3400935748942,MINOCYCLINE IREX 100MG GELULE 6
3400935749772,NICOGUM 2MG GOMME SS SUCRE 36
3400935749833,NICOGUM 2MG GOMME SS SUCRE 96
3400935750662,STROMECTOL 3 MG CPR 1
3400935750952,BECLOMETASONE MERCK 250 MCG/DOSE SOL INHAL 200 DOSES
3400935751034,BECLOMETASONE MERCK 50 MCG/DOSE SOL INHAL 200 DOSES
3400935752383,NIQUITIN 2MG CPR SS SUCRE 36
3400935752444,NIQUITIN 2MG CPR SS SUCRE 72
3400935752673,NIQUITIN 4MG CPR SS SUCRE 36
3400935752734,NIQUITIN 4MG CPR SS SUCRE 72
3400935754806,AMETYCINE 40MG PDR PR IRRIG VESICALE 1
3400935755346,"TIGREAT 2,5MG CPR 2"
3400935755407,"TIGREAT 2,5MG CPR 6"
3400935755926,KETEK 400MG CPR 10
3400935756466,SONOVUE 8MICROLITRES/ML PDR INJ 1
3400935757876,IZILOX 400MG CPR 5
3400935757937,IZILOX 400MG CPR 7
3400935759719,TARKA LP 180MG/2MG CPR 28
3400935759948,ADVIL 5% GEL 1/60 G
3400935760197,FEGENOR 140MG GELULE 30
3400935760258,"XALACOM COLLYRE FL 2,5ML 1/2,5 ML"
3400935760319,"XALACOM COLLYRE FL 3/2,5 ML"
3400935761378,ISOTRETINOINE BIOGARAN 10 MG CAPSULE MOLLE 30
3400935761897,ISOTRETINOINE BIOGARAN 20 MG CAPSULE MOLLE 30
3400935762320,CLIMODIENE 2MG/2MG CPR 28
3400935763730,CAPTOPRIL ARROW 25MG CPR SEC 30
3400935764041,CAPTOPRIL ARROW 25 MG CPR SEC 90
3400935764102,CAPTOPRIL ARROW 50MG CPR SEC 30
3400935764331,CAPTOPRIL ARROW 50 MG CPR SEC 90
3400935765680,AMOXICILLINE ARROW 500MG GELULE 12
3400935765741,AMOXICILLINE ARROW 500MG/5ML PDR FL 12
3400935765802,AMOXICILLINE ARROW 250MG/5ML PDR FL 12
3400935765970,AMOXICILLINE ARROW 125MG/5ML PDR FL 12
3400935766052,ACIDE FOLIQUE CCD 5MG CPR 20
3400935766281,MIANSERINE QUALIMED 10MG CPR 30
3400935766403,MIANSERINE QUALIMED 30MG CPR 30
3400935768063,MEBEVERINE QUALIMED 200MG GELULE 30
3400935768414,MOLSIDOMINE SANDOZ 4 MG CPR SEC 90
3400935769183,THIOCOLCHICOSIDE QUALIMED 4MG CPR 12
3400935769763,DIOSMINE ARROW 600MG CPR 30
3400935770073,PARACETAMOL CODEINE ARROW CPR 16
3400935770424,PIRACETAM ARROW 20% SOL BUV 1
3400935770592,CLOZAPINE PANPHARMA 25MG CPR 7
3400935770653,CLOZAPINE PANPHARMA 25MG CPR 14
3400935770714,CLOZAPINE PANPHARMA 25MG CPR 28
3400935770943,CLOZAPINE PANPHARMA 100MG CPR 14
3400935771025,CLOZAPINE PANPHARMA 100MG CPR 28
3400935772374,METFORMINE ARROW 500MG CPR 30
3400935772664,METFORMINE ARROW 850MG CPR 30
3400935772893,CELIPROLOL ARROW 200MG CPR 28
3400935772954,CELIPROLOL MYLAN 200MG CPR 28
3400935778758,LOSARTAN PFIZER 100 MG CPR 90
3400935779298,GONAL F 75UI/1ML PDR ET SOL INJ 1
3400935779359,GONAL F 75UI/1ML PDR ET SOL INJ 5
3400935779878,"GONAL F 450UI/0,75ML PDR ET SOL INJ 1"
3400935780188,"GONAL F 1050UI/1,75ML PDR ET SOL INJ 1"
3400935780478,CHRONADALATE LP 30MG CPR OSMOTIQUES 30
3400935781420,"FLUDEX 1,5 MG CPR 90"
3400935781659,"INDAPAMIDE AROW 1,5 MG CPR 90"
3400935781888,"INDAPAMIDE BIOGARAN LP 1,5MG CPR 90"
3400935781949,KABIVEN SOL INJ POCHE 4/1026 ML
3400935783660,PROCUTA 20MG CAPSULE Gé 30
3400935783899,PROCUTA 10MG CAPSULE Gé 30
3400935784032,PROCUTA 5MG CAPSULE Gé 30
3400935784902,"DUOVA 1MG/2,5MG CPR 28"
3400935785152,DUOVA 1MG/5MG CPR 28
3400935785381,DUOVA 2MG/5MG CPR 28
3400935785961,RELPAX 20MG CPR 2
3400935786104,RELPAX 20MG CPR 6
3400935786272,RELPAX 20MG CPR 10
3400935786623,RELPAX 40MG CPR 2
3400935786852,RELPAX 40MG CPR 6
3400935786913,RELPAX 40MG CPR 10
3400935788924,CARTEOL LP 1% COLLYRE FL 3ML 1/3 ML
3400935789525,CARTEOL LP 2% COLLYRE FL 3ML 1/3 ML
3400935790125,TRILEPTAL 60MG/ML SUSP BUV 1/250 ML
3400935792075,"AMOXICILLINE/ACIDE CLAVULANIQUE GNR 500MG/62,5MG AD CPR 24"
3400935792655,AMOXICILLINE/ACIDE CLAVULANIQUE GNR 1G/125MG AD SACH 12
3400935793027,"AMOXICILLINE/ACIDE CLAVULANIQUE GNR 100MG/12,5MG/ML NR PDRE SUSP BUV 1/5,13 G"
3400935793195,DEXTROPROPOXYPHENE PARACETAMOL ARROW GELULE 20
3400935794147,SOTALOL BIOGARAN 80MG CPR SEC 30
3400935794208,SOTALOL BIOGARAN 80 MG CPR SEC 30
3400935794376,SOTALOL BIOGARAN 160MG CPR SEC 30
3400935794666,SOTALOL RPG 80MG CPR SEC 30
3400935794895,SOTALOL RPG 160MG CPR SEC 30
3400935796158,AMOXICILLINE BIOGARAN 1 G CPR DISP 6
3400935801623,"GLUCOVANCE 500 MG/2,5 MG CPR 30"
3400935802224,"GLUCOVANCE 500 MG/2,5 MG CPR 90"
3400935802392,VALACICLOVIR CRISTERS 500 MG CPR 90
3400935802804,GLUCOVANCE 500 MG/5 MG CPR 30
3400935802972,VALACICLOVIR CRISTERS 500 MG CPR 112
3400935803344,GLUCOVANCE 500 MG/5 MG CPR 90
3400935804983,PROGESTERONE BIOGARAN 100MG CAPSULE 30
